Date,Close,Open,High,Low,Volume,Change_Pct,RSI_14,MACD,MACD_Signal,MACD_Hist,OBV,ADX,DI_Plus,DI_Minus,STOCH_K,STOCH_D,SMA_20,SMA_50
2016-10-07,683.95,689.51,690.19,680.26,140060.0,-0.49,62.26230034956964,7.032798291545987,6.3484934927055825,0.6843047988404045,98882430.0,22.27680139897488,29.39079321428259,22.976674537904955,84.8128652166474,84.01414319425862,673.3655,662.7896000000001
2016-10-10,674.19,684.05,684.46,674.19,139490.0,-1.43,50.26867927767383,5.939631899743631,6.266721174113193,-0.3270892743695617,98742940.0,20.726936968649895,26.375750894967847,26.6828003993873,68.59852259592697,79.58929656296672,674.087,663.2288
2016-10-11,682.36,677.63,682.36,669.2,148020.0,1.21,57.62689293435881,5.6672122833771255,6.14681939596598,-0.47960711258885436,98890960.0,19.940215485797452,23.10492915713133,28.076054244989276,58.75182983901165,70.72107255052867,675.219,663.9084
2016-10-12,682.45,683.88,686.18,681.12,120750.0,0.01,57.701139471947265,5.396373982424734,5.996730313257731,-0.6003563308329971,99011710.0,18.65791984884303,25.66366683816898,26.704791895503963,51.69198801373237,59.680780149556995,676.5095,664.8364000000001
2016-10-13,685.23,680.73,685.23,678.79,125240.0,0.41,60.030828787890286,5.344447974756349,5.866273845557455,-0.5218258708011057,99136950.0,17.77668813447663,24.05345859934534,27.299300009894104,62.02024541955531,57.48802109076644,677.962,665.9088
2016-10-14,687.0,685.06,690.62,684.78,164680.0,0.26,61.485312531594886,5.384056396386541,5.769830355723272,-0.3857739593367313,99301630.0,16.80881178829002,27.993432291788967,25.723144528285037,68.32099840371515,60.6777439456676,679.7465000000001,667.01
2016-10-17,680.95,687.18,687.94,680.95,113710.0,-0.88,54.222127999215715,4.8711107848843085,5.59008644155548,-0.7189756566711711,99187920.0,15.831565649355834,26.05443078343157,27.736675466992917,66.14424611812524,65.49516331379856,680.8995,668.0812000000001
2016-10-18,682.02,680.44,682.99,678.13,132560.0,0.16,55.22943387166282,4.499075211372542,5.371884195518892,-0.8728089841463502,99320480.0,15.290728788909236,24.769772024173307,29.23007846007277,61.48599622696277,65.31708024960105,681.8320000000001,669.1324
2016-10-19,688.89,683.83,689.88,683.25,149350.0,1.01,61.14162001102463,4.704357024588376,5.23837876133279,-0.534021736744414,99469830.0,14.554655803680747,29.74339645508647,26.91840505338316,65.85922145928492,64.49648793479098,682.8525,670.1634
2016-10-20,686.39,690.45,690.86,685.63,121090.0,-0.36,58.13313921583514,4.612149248337687,5.11313285873377,-0.5009836103960827,99348740.0,13.996010286857253,29.15316235938041,25.474728553482173,75.17707023366884,67.50742930663884,683.6030000000001,670.9246
2016-10-21,684.83,685.77,687.54,683.76,136020.0,-0.23,56.272443537236015,4.3629021387585,4.963086714738716,-0.600184575980216,99212720.0,13.199559731294976,27.98495491574061,26.436288234007215,80.54916398220603,73.8618185583866,684.1400000000001,671.4164000000001
2016-10-24,678.02,683.14,684.51,677.89,125470.0,-0.99,48.91243889011489,3.5746555185610305,4.685400475503179,-1.1107449569421481,99087250.0,12.858887509686653,25.930495933880458,30.704948037212116,63.87482742751964,73.20035388113149,684.1890000000001,671.8625999999999
2016-10-25,676.18,676.29,677.47,670.6,127870.0,-0.27,47.11921007007824,2.7695659384227156,4.302233568087086,-1.5326676296643704,98959380.0,13.378992534704244,23.90946981023508,35.9692603456048,48.21291609142503,64.21230250038356,683.7535,672.1967999999999
2016-10-26,673.61,676.18,676.18,670.8,102380.0,-0.38,44.65656572061148,1.9022214988451651,3.822231154238702,-1.920009655393537,98857000.0,13.861947200792006,22.53784138675233,33.90579092310164,31.023549743154184,47.70376442069961,683.0980000000001,672.5067999999999
2016-10-27,676.9,672.81,676.9,671.61,91030.0,0.49,48.37620704148462,1.4634505390753247,3.350475031206027,-1.8870244921307022,98948030.0,14.186516362538457,22.0265943905779,31.964070536105467,29.343667214960746,36.19337768317998,682.5155,672.8345999999999
2016-10-28,682.25,676.74,682.25,675.85,117260.0,0.79,53.81249024382316,1.5297872453630816,2.986337474037438,-1.4565502286743564,99065290.0,13.612025488677784,26.301418886607248,29.74469251923894,38.71960603262525,33.02894099691339,682.3415,673.2665999999999
2016-10-31,675.8,682.11,683.34,675.8,130150.0,-0.95,47.340004878279316,1.0497970608835203,2.5990293914066545,-1.5492323305231341,98935140.0,12.910122749189755,25.342414063292164,27.33651548574237,40.488348301869244,36.18387384981841,681.979,673.537
2016-11-01,676.6,675.13,676.6,672.33,118660.0,0.12,48.172653781826924,0.7255905395860509,2.2243416210425337,-1.4987510814564828,99053800.0,12.744782006134129,24.14997335227056,29.874004116648187,38.51021667537145,39.23939033662198,681.5990000000002,673.9154000000001
2016-11-02,671.4,675.68,678.14,671.4,142390.0,-0.77,43.3721174079525,0.04849892843185444,1.789173082520398,-1.7406741540885435,98911410.0,12.332763413239425,24.05359747607303,27.66151341227824,19.74333662388926,32.91396720037665,680.817,674.1602
2016-11-03,667.63,668.66,668.66,661.86,128259.99999999999,-0.56,40.241125121308,-0.7832793871839385,1.2746825885795308,-2.0579619757634693,98783150.0,13.140747115226578,21.61360549051061,34.999514627993754,17.820074661583234,25.35787598694798,679.8325,674.2974
2016-11-04,666.73,666.93,668.99,665.08,87220.0,-0.13,39.507893659268866,-1.4978261656614222,0.7201808377313402,-2.2180070033927626,98695930.0,13.832457948791768,21.04904915153006,33.49961815571691,13.546107499063803,17.0365062615121,678.9715000000001,674.462
2016-11-07,674.14,667.12,674.36,666.61,102950.0,1.11,47.92162738224262,-1.4494759075950014,0.2862494886660719,-1.7357253962610733,98798880.0,13.561459937678087,25.09213831209813,30.69202346716532,26.344827586206847,19.237003248951297,678.969,674.5898
2016-11-08,676.46,675.82,677.91,674.33,96710.0,0.34,50.25453741321621,-1.2100051822426394,-0.013001445515670338,-1.197003736726969,98895590.0,12.76749154305701,27.997242635332448,29.401151338553206,36.49425287356322,25.461729319611287,678.674,674.7302
2016-11-09,670.26,675.57,675.57,656.68,148000.0,-0.92,44.51548626197649,-1.503183329818512,-0.31103782237623867,-1.1921455074422733,98747590.0,13.910070959043871,22.62139745283049,40.889387825466144,45.5649466258446,36.13467569520489,678.0645,674.682
2016-11-10,678.17,675.36,678.57,675.18,119980.0,1.18,52.040524604461304,-1.084753863334413,-0.46578103056787357,-0.6189728327665394,98867570.0,14.538229467869476,23.698833216014904,37.62108542200718,57.189613631184905,46.416271043530905,677.7115000000001,674.7528000000001
2016-11-11,679.2,678.38,679.56,676.73,115750.0,0.15,52.93563087395914,-0.662397399697852,-0.5051043043938693,-0.15729309530398272,98983320.0,14.977355210906605,24.020182579115428,36.54965253541964,68.56504369559757,57.10653465087569,677.3215,674.953
2016-11-14,673.05,677.13,679.96,672.45,121620.0,-0.91,47.263472176967014,-0.8145409407268289,-0.5669916316604613,-0.24754930906636763,98861700.0,15.788105102105233,22.212318683516706,38.08813351005383,74.3642656981169,66.70630767496645,676.9265,675.123
2016-11-15,674.26,673.75,675.73,671.55,118000.0,0.18,48.43420273575883,-0.8279349863679499,-0.6191803026019591,-0.20875468376599082,98979700.0,16.62436834273395,21.25349064834833,37.373424358070004,70.60515128782191,71.17815356051211,676.5385000000001,675.3302
2016-11-16,674.6,674.85,676.9,673.95,111240.0,0.05,48.778297183021465,-0.8018712331081588,-0.655718488703199,-0.14615274440495973,99090940.0,17.20316586215642,21.838217667013087,36.18623327953638,64.85371342835704,69.94104347143194,675.8240000000001,675.5966
2016-11-17,674.57,674.5,676.48,673.13,128550.00000000001,0.0,48.74738751828828,-0.774705942285209,-0.6795159794196011,-0.09518996286560788,98962390.0,17.827311267604667,21.02157791148426,35.748389595869064,66.75418854713683,67.40435108777193,675.2330000000001,675.7665999999999
2016-11-18,673.25,673.82,675.15,669.18,104890.0,-0.2,47.32634210323941,-0.8498931823265821,-0.7135914200009973,-0.13630176232558477,98857500.0,18.815188501987976,19.613935697147838,37.785083239088095,68.49935207169496,66.7024180157296,674.654,675.894
2016-11-21,674.29,673.2,675.04,671.65,103610.0,0.15,48.597744081585624,-0.8161522087713138,-0.7341035777550606,-0.08204863101625315,98961110.0,19.732503076772474,18.84237061831781,36.298708899021015,71.30852730364718,68.85402264082632,674.4675,676.1846
2016-11-22,681.91,675.23,681.91,675.23,113020.0,1.13,56.82138958864651,-0.1725528453446259,-0.6217934312729737,0.4492405859283478,99074130.0,19.31737584081671,25.04286413143231,33.14271699183326,82.27376861397471,74.02721599643894,674.754,676.6284
2016-11-23,683.16,681.17,684.12,679.81,116630.0,0.18,58.0082134752495,0.43337318406770464,-0.41076010820483805,0.8441332922725426,99190760.0,18.56906015972801,26.36230983647216,31.47574718580523,90.71526254095146,81.43251948619111,675.2315000000001,677.1587999999999
2016-11-24,678.18,683.61,683.61,676.39,125300.0,-0.73,51.88898327644641,0.5058978716805314,-0.22742851222776417,0.7333263839082955,99065460.0,18.324598016135806,24.16926421980489,32.79783766182812,91.61807580174917,88.20236898555845,675.2955,677.5988
2016-11-25,675.87,678.47,678.87,671.48,115870.0,-0.34,49.29153468152471,0.37268048594501124,-0.1074067125932091,0.48008719853822035,98949590.0,18.683173698301985,22.139164562052343,35.623709777065265,81.59620991253637,87.976516085079,674.9765,678.09
2016-11-28,665.29,672.38,673.18,660.96,107430.0,-1.57,39.53110159933781,-0.5799277847702342,-0.20191092702861413,-0.3780168577416201,98842160.0,20.01423959850978,18.722278360776162,41.01514904967401,59.88824101068995,77.70084224165849,674.451,678.238
2016-11-29,658.26,665.11,667.79,658.26,117030.0,-1.06,34.624957122815886,-1.8804621531679686,-0.5376211722564851,-1.3428409809114834,98725130.0,21.464992418684524,16.924316909865535,39.79710497753827,33.77065111758991,58.41836734693874,673.534,678.1358
2016-11-30,665.07,658.44,665.78,654.99,155540.0,1.03,42.11896545395493,-2.334721705010452,-0.8970412788072785,-1.4376804262031735,98880670.0,23.06309223805208,15.15030591316648,38.80222815217389,21.99368418840249,38.55085877222745,673.2175,678.0676000000001
2016-12-01,666.54,670.75,670.81,666.54,127430.0,0.22,43.621318514224726,-2.5467515908698033,-1.2269833412197835,-1.3197682496500198,99008100.0,23.633996247681427,19.25625770040548,36.60411425503122,24.75111568829385,26.83848366476208,673.163,677.9708
2016-12-02,665.14,667.02,667.39,662.09,135980.0,-0.21,42.49017014053261,-2.7955299733423544,-1.5406926676442978,-1.2548373056980566,98872120.0,24.54853208743121,18.22939037956556,39.12955493307771,36.365716901247254,27.70350559264786,673.0835,677.7918
2016-12-05,660.21,663.06,663.87,658.11,157010.0,-0.74,38.685854459138504,-3.351860273304169,-1.902926188776272,-1.4489340845278968,98715110.0,25.715228627804798,16.93907389665621,40.367178588243114,30.804439867261657,30.640424152267585,672.387,677.4552000000001
2016-12-06,651.49,660.68,660.77,648.37,126600.0,-1.32,33.0494010710267,-4.445146288678188,-2.4113702087566553,-2.033776079921533,98588510.0,27.45570354012789,14.93147130668053,44.89237834578478,20.496915602991827,29.22235745716691,671.1385,676.7872
2016-12-07,653.53,648.63,654.13,647.33,130470.0,0.31,35.41995813618474,-5.088317425638593,-2.946759652133043,-2.14155777350555,98718980.0,29.13454006933747,13.954726050345094,42.956202054817,14.499782905033383,21.93371279176229,670.302,676.1234000000001
2016-12-08,658.89,655.48,660.72,655.48,135120.0,0.82,41.30089765872181,-5.106661565130253,-3.378740034732485,-1.7279215303977677,98854100.0,29.53848346820403,19.341205160460937,39.97831735167649,19.00042007462493,17.999039527550046,669.338,675.5302
2016-12-09,663.07,659.46,664.46,659.46,119360.0,0.63,45.471226449169045,-4.729390887351542,-3.6488702052562965,-1.0805206820952455,98973460.0,29.32201045868898,21.954817320594106,37.7925725891457,30.352450847150422,21.284217942269578,668.5315,675.077
2016-12-12,659.7,663.7,664.67,658.84,111500.0,-0.51,42.829314940284746,-4.648744163879883,-3.848844996981014,-0.7998991668988689,98861960.0,29.177957458842524,20.68034403231821,36.21605985955805,35.9427380628794,28.43186966155158,667.864,674.61
2016-12-13,654.66,662.27,663.54,654.34,135080.0,-0.76,39.164442475165984,-4.934633549605792,-4.0660027075059695,-0.8686308420998223,98726880.0,29.4501379691794,18.823383956386714,37.35616621503463,32.203533788672516,32.83290756623411,666.884,674.0192
2016-12-14,665.14,657.39,665.14,657.39,212100.0,1.6,48.94703827540605,-4.266374423896991,-4.106077050784174,-0.160297373112817,98938980.0,29.426781434981574,18.47052052412554,33.64951474698404,36.76507116433783,34.97044767196325,666.4110000000001,673.5812000000001
2016-12-15,665.92,668.07,668.07,664.08,126550.0,0.12,49.59667978399262,-3.631967708040861,-4.011255182235511,0.37928747419465036,99065530.0,28.905086998301336,20.619182562098075,32.3340597775294,49.528946639287625,39.49918386409932,665.9785,673.1532
2016-12-16,675.16,670.43,675.19,668.3,177180.0,1.39,56.63618812647208,-2.3564414468083896,-3.680292435150087,1.3238509883416976,99242710.0,27.3368576746587,25.625316388446787,29.453205628652217,76.09172984180196,54.128582548475805,666.0740000000001,672.9774
2016-12-19,674.33,673.98,679.9,673.88,124370.0,-0.12,55.88120070526004,-1.3964543025742842,-3.223524808634927,1.8270705060606427,99118340.0,25.508993788189382,28.7114257360017,27.725604425793055,84.90186169640239,70.17417939249732,666.076,672.9802
2016-12-20,662.66,673.93,674.28,662.66,100040.0,-1.73,46.49608675055349,-1.5593537844127923,-2.8906906037905,1.3313368193777078,99018300.0,24.81655233215251,25.579175066400502,35.189651613414874,76.61951510847501,79.20436888222645,665.1135,672.5862
2016-12-21,666.94,662.36,667.06,657.4,130130.0,0.65,49.82439854878723,-1.3277866686519246,-2.578109816762785,1.2503231481108603,99148430.0,24.655565839249302,23.31206097717801,36.89683951368517,63.391669225258475,74.97101534337862,664.3025,672.276
2016-12-22,664.15,669.01,669.95,663.7,94910.0,-0.42,47.73960802795368,-1.3537920717607221,-2.3332462677623726,0.9794541960016505,99053520.0,24.109674458067545,24.645628425184906,34.75079297802382,52.973083614778396,64.32808931617062,663.601,671.8543999999999
2016-12-23,664.37,663.75,664.37,659.18,114630.0,0.03,47.924643830784035,-1.341188987908481,-2.1348348117915945,0.7936458238831134,99168150.0,24.022819154246218,23.427087042066127,37.338601635045855,54.72316037253097,57.029304404189276,663.0260000000001,671.4018000000001
2016-12-26,662.45,665.67,665.73,662.09,114880.0,-0.29,46.381208637136176,-1.4691929650850852,-2.001706442450293,0.5325134773652076,99053270.0,23.74513408916574,23.928759758816533,35.994430985806204,50.127929587555,52.60805785828811,662.884,671.0318
2016-12-27,663.86,662.66,665.5,661.41,160240.0,0.21,47.712968908801614,-1.4402594091397987,-1.889417035788194,0.4491576266483954,99213510.0,23.555408168933432,22.929898654819798,35.18592876558789,45.32895641969492,50.06001545992696,663.164,670.6686
2016-12-28,663.5,665.9,666.64,661.8,118800.0,-0.05,47.389332259828684,-1.4298954048050518,-1.7975127095915657,0.3676173047865139,99094710.0,23.19668940358168,22.961408142995566,33.408669334613265,39.835343609662864,45.097409872304254,663.0855,670.1607999999999
2016-12-29,664.72,666.43,666.43,663.95,116500.0,0.18,48.66024878795161,-1.3081584167387064,-1.6996418510209939,0.3914834342822875,99211210.0,22.86359340718362,22.229399055416646,32.343601835069855,37.89775691184143,41.0206856470664,662.9945,669.7274
2016-12-30,664.87,664.17,665.49,663.39,121550.0,0.02,48.823940303553606,-1.1859068344447223,-1.5968948477057396,0.4109880132610173,99332760.0,22.623426306567726,21.695542204435654,32.20726568290171,39.214919144496605,38.9826732220003,662.981,669.3281999999999
2017-01-03,672.01,665.92,672.34,665.43,84660.0,1.07,56.01323191232592,-0.5070384228531566,-1.3789235627352232,0.8718851398820666,99417420.0,21.245268311340723,27.593306014165528,29.493860155651937,48.918807777312004,42.01049461121667,663.571,669.208
2017-01-04,674.7,672.58,675.93,672.21,110030.0,0.4,58.38518437934394,0.24520364802742733,-1.0540981205826931,1.2993017686101205,99527450.0,20.013681528829746,30.501420724901532,28.153435532906656,61.011661194109166,49.71512937197259,664.7315000000001,669.1784
2017-01-05,675.81,674.82,675.92,673.31,102170.0,0.16,59.359059037633266,0.9203197588537932,-0.6592145446953959,1.5795343035491891,99629620.0,18.87006523078384,29.538826735981278,27.264941581891943,74.55334090198602,61.494603291135725,665.8455,669.2224
2017-01-06,679.8,675.35,683.76,675.22,127410.0,0.59,62.734971295868334,1.7570595065513999,-0.17595973444603671,1.9330192409974365,99757030.0,18.852748082201593,35.77001718591947,24.536369527123117,81.22944978362278,72.26481729323932,666.891,669.2804
2017-01-09,682.57,681.74,684.88,681.74,101400.0,0.41,64.91395210137189,2.613570026752541,0.38194621779367877,2.231623808958862,99858430.0,18.969774594326115,34.94326185675722,23.05812791154835,86.13111564162048,80.63796877574309,667.866,669.2868
2017-01-10,681.07,682.77,683.02,680.76,87800.0,-0.22,62.773409690866075,3.1351828841551423,0.9325935510659715,2.202589333089171,99770630.0,18.896640114154422,33.9629375355376,23.62777121490874,87.56883196055962,84.97646579526761,668.9345000000001,669.3922
2017-01-11,687.16,680.85,687.16,680.85,108710.0,0.89,67.46431303193404,3.9939373122151665,1.5448623032958106,2.4490750089193556,99879340.0,19.342598017085237,36.42486768632685,21.78969666219752,92.57641921397394,88.758788938718,670.5595000000001,669.6034
2017-01-12,686.96,688.71,688.99,685.59,112440.0,-0.03,67.16498764678543,4.60528123947347,2.156946090531343,2.4483351489421272,99766900.0,19.970931037955403,37.176344210251045,20.848564191007004,93.10852526945287,91.08459214799547,671.6505,669.9146000000001
2017-01-13,685.06,686.58,688.62,685.06,94950.0,-0.28,64.2486246994191,4.8802056128015465,2.701597994985384,2.1786076178161626,99671950.0,20.441422354797737,35.44983251192855,20.571732114285883,92.98024950056339,92.88839799466339,672.6075000000001,670.2632
2017-01-16,677.94,684.62,684.82,677.85,89570.0,-1.04,54.66895601443898,4.472010114835825,3.0556804189554723,1.416329695880353,99582380.0,19.494106017177387,32.189328684323215,27.87715933666529,79.62516127237879,88.57131201413168,672.7465,670.4874
2017-01-17,684.71,678.83,684.73,678.83,108970.0,1.0,60.67332341759162,4.6412927290809876,3.3728028809805757,1.2684898481004119,99691350.0,18.614455132244206,29.442888562704525,25.49863974621909,76.64806596931169,83.08449224741796,673.2655,670.6988
2017-01-18,683.28,683.74,688.07,683.28,101060.0,-0.21,58.89868773975372,4.606955258998596,3.61963335658418,0.9873219024144162,99590290.0,18.301604722597283,31.895244548957375,23.946433327425474,73.96298884518797,76.74540536229281,674.2965,670.8352
2017-01-19,682.31,683.02,684.19,680.8,89190.0,-0.14,57.666559682973045,4.450172850711851,3.7857412554097145,0.6644315953021369,99501100.0,17.54356143369125,30.48104348207738,26.12834811091753,78.62016040670582,76.41040507373515,675.065,671.0762
2017-01-20,686.26,684.05,688.42,684.05,90690.0,0.58,61.22389238599129,4.591723125123053,3.9469376293523823,0.6447854957706709,99591790.0,17.46755904879806,33.551658964778476,24.057878999287762,80.00470872241073,77.52928599143483,676.1705000000001,671.238
2017-01-23,687.15,687.83,689.47,686.46,87810.0,0.13,61.99874037091951,4.72129415920449,4.101808935322804,0.6194852238816857,99679600.0,17.545081270194313,33.51555544350554,23.025556385448766,82.959110156362,80.52799309515952,677.3095000000001,671.397
2017-01-24,691.36,687.08,692.75,687.08,98370.0,0.61,65.50970150189191,5.104846460445401,4.302416440347324,0.8024300200980772,99777970.0,18.065461853967722,35.35182236952564,21.28793796973966,89.27362490258982,84.07914792712084,678.7550000000001,671.7632
2017-01-25,697.28,693.07,697.28,691.19,98350.0,0.86,69.74299398091028,5.81942622397662,4.605818397073183,1.213607826903437,99876320.0,19.100881558410695,38.48542063062338,19.578900827908615,93.13610368017896,88.45627957971026,680.426,672.2236
2017-02-02,703.18,699.8,703.2,697.71,86420.0,0.85,73.26490258232351,6.783619187153818,5.04137855508931,1.7422406320645072,99962740.0,20.671417401827103,43.254539297759806,18.06098259815517,97.59029959172398,93.33334272483091,682.4100000000001,672.7952
2017-02-03,700.35,704.69,708.1,700.09,124670.0,-0.4,69.10953716331542,7.235979837082937,5.480298811488036,1.7556810255949005,99838070.0,22.55599915993576,45.07334577254831,16.2277640322532,91.43375660858166,94.0533866268282,684.1915,673.3108
2017-02-06,700.04,702.02,702.02,696.92,126960.0,-0.04,68.65021743048473,7.483202798285674,5.8808796088475646,1.6023231894381098,99711110.0,23.613571873266018,42.14046417137052,19.216328698682418,82.55221390885707,90.5254233697209,685.95,673.8466
2017-02-07,701.91,699.99,703.3,698.99,158640.0,0.27,69.94775126087525,7.74079112631307,6.252861912340666,1.4879292139724036,99869750.0,24.72027677716045,41.44484150570814,18.14196614234017,75.75757575757564,83.24784875833811,687.445,674.399
2017-02-08,702.04,702.67,702.77,700.47,156110.0,0.02,70.04058458909773,7.864761569909319,6.575241843854397,1.2895197260549223,100025860.0,25.74793133077671,40.15465759619882,17.577204112776457,77.61983471074362,78.64320812572544,688.812,674.8016
2017-02-09,700.65,700.93,702.64,700.21,147550.0,-0.2,67.6348184603403,7.761379306972913,6.812469336478101,0.9489099704948121,99878310.0,26.63738176117436,38.781046521598086,17.34193454333699,78.29201101928356,77.2231404958676,690.054,675.1514
2017-02-10,703.78,701.15,704.08,701.15,138320.0,0.45,70.12338498784432,7.841619650176995,7.01829939921788,0.8233202509591147,100016630.0,27.628577565598725,38.93929260749397,16.484734201666278,80.19323464166135,78.70169345722951,691.253,675.6634
2017-02-13,705.9,704.61,706.47,703.58,161220.0,0.3,71.71003045265653,7.984239638155259,7.211487447005356,0.7727521911499027,100177850.0,28.815492531752554,40.81771311916255,15.777113158642798,84.18471790587189,80.8899878556056,692.4195000000001,676.2640000000001
2017-02-14,706.26,706.41,707.32,703.85,175120.0,0.05,71.98213442029808,8.033708407788936,7.375931639162073,0.6577767686268627,100352970.0,30.011058729145162,39.95939361483389,14.947449258816405,90.14744205041423,84.84179819931582,693.6790000000001,677.0834
2017-02-15,711.57,706.84,711.73,706.84,169000.0,0.75,75.6954857718715,8.404503501857675,7.581646011701194,0.8228574901564816,100521970.0,31.571930485243477,43.29190263658508,13.722416286516049,94.87447683979471,89.7355455986936,694.8995,678.1496
2017-02-16,709.35,712.61,717.57,709.35,198420.0,-0.31,71.4329066352681,8.422140643913053,7.749744938143566,0.6723957057694872,100323550.0,33.508982663801774,46.541963863552056,12.115506682788265,88.75322211680424,91.25838033567105,696.019,679.0352
2017-02-17,707.83,709.52,710.21,705.84,166180.0,-0.21,68.58511857262187,8.218726545592858,7.843541259633425,0.3751852859594331,100157370.0,34.35457828562989,43.6176914010926,16.400877899183243,80.35156437437905,87.99308777699267,697.1575,679.861
2017-02-20,710.59,705.72,711.4,704.41,199900.0,0.39,70.85703938485953,8.185866764338016,7.912006360574344,0.27386040376367227,100357270.0,34.77039501605739,39.35792533483251,16.797082400990085,71.72442961210069,80.27640536776133,698.79,680.77
2017-02-21,716.55,711.49,718.06,711.49,210810.0,0.84,75.05272336040365,8.54227728598346,8.038060545656167,0.5042167403272924,100568080.0,35.80358241407657,44.38956749804613,15.099911470020372,78.15093464034152,76.74230954227374,700.3820000000001,681.8968
2017-02-22,717.24,717.77,719.09,715.36,231760.0,0.1,75.49262284037364,8.779211144412443,8.186290665407423,0.59292047900502,100799840.0,36.85217214030535,43.52506641125996,14.321765277248799,86.01769801837303,78.63102075693841,702.0799999999999,683.2118
2017-02-23,716.87,717.49,719.58,712.36,228280.0,-0.05,74.73164473271865,8.83527942501155,8.316088417328249,0.5191910076833004,100571560.0,37.05587263557798,39.302995732924074,16.96311206644111,90.8510444001858,85.00655901963344,703.808,684.4786
2017-02-24,714.47,716.35,717.94,713.7,232800.0,-0.33,69.8156158808343,8.587067628614705,8.37028425958554,0.21678336902916406,100338760.0,37.24502309547399,37.03121032390835,15.982613003573045,84.9593725298835,87.27603831614744,705.2185,685.5902000000001
2017-02-27,717.44,711.7,718.37,711.7,182510.0,0.42,72.24852478483864,8.53166445333386,8.402560298335205,0.12910415499865557,100521270.0,36.89697714027337,33.72841095362925,17.231481169325686,84.05823834415473,86.622885091408,706.733,686.6776
2017-02-28,710.79,718.24,719.14,710.79,192320.0,-0.93,60.49171921890566,7.86054613135218,8.2941574649386,-0.4336113335864198,100328950.0,36.33674776991234,30.108121677518717,16.551689378233178,72.91822069797944,80.64527719067254,707.7045,687.6994
2017-03-01,709.52,710.7,712.49,705.79,222200.0,-0.18,58.53275686206077,7.143851763630437,8.064096324676967,-0.9202445610465304,100106750.0,34.625723533004724,27.55258157447107,21.48103846214446,62.995872983236595,73.32411067512359,708.3165,688.7966
2017-03-02,707.51,712.68,713.53,707.51,176450.0,-0.28,55.47098344251757,6.340585785915323,7.719394216924639,-1.3788084310093156,99930300.0,33.21291947504704,26.772598740371237,19.85068799124679,41.532710446667885,59.148934709294636,708.5330000000001,689.644
2017-03-03,712.62,708.23,712.62,705.83,170920.0,0.72,61.049251754705665,6.046624284447148,7.384840230429141,-1.3382159459819931,100101220.0,31.51841150867778,24.512767477053835,20.26357826130181,41.910307224508784,48.812963551471086,709.1465000000001,690.578
2017-03-06,716.29,714.61,718.04,714.01,172200.0,0.51,64.489883851538,6.040168700283289,7.115905924399971,-1.0757372241166827,100273420.0,30.84650139152584,29.619597746356057,18.89271525082206,52.87609879059406,45.4397054872569,709.9590000000001,691.4006
2017-03-07,716.54,716.46,716.95,714.27,195680.0,0.03,64.7185110864267,5.986220095023441,6.889968758524666,-0.9037486635012248,100469100.0,30.222584854170467,28.589668866424454,18.23578016264924,71.34208154163774,55.376162518913524,710.6905,692.2448
2017-03-08,716.6,715.04,718.78,713.89,175660.0,0.01,64.77712444461102,5.880519961614482,6.688078999142629,-0.8075590375281472,100644760.0,29.931305671578404,29.15463559311899,17.069488085747036,79.54295759173779,67.92037930798986,711.4185,693.3235999999999
2017-03-09,715.8,715.86,718.23,714.96,195410.0,-0.11,63.26789080617524,5.666874330463656,6.483838065406835,-0.8169637349431786,100449350.0,29.660832144885774,27.870950962844063,16.31791499774363,78.46627114919768,76.45043676085774,712.176,694.3008
2017-03-10,712.21,715.85,716.81,712.21,197430.0,-0.5,56.86509402680038,5.148526621380142,6.216775776601497,-1.0682491552213547,100251920.0,28.663872666507245,26.128126089534817,19.03584699039333,67.33128005877782,75.11350293323775,712.5975000000001,695.2620000000001
2017-03-13,710.17,711.93,712.63,707.63,146590.0,-0.29,53.54877499113892,4.521006033108051,5.877621827902808,-1.3566157947947568,100105330.0,26.669794869898126,24.346045852624577,23.98511669857753,51.13334031249085,65.64363050682212,712.8110000000001,696.178
2017-03-14,714.71,709.9,716.49,709.29,134820.0,0.64,59.245168845233636,4.340002654454906,5.570097993213228,-1.2300953387583213,100240150.0,25.562592465550352,27.14535272039159,21.69085556143378,47.667391829828446,55.377337400365704,713.2335,697.2232
2017-03-15,713.14,715.63,716.49,713.14,139570.0,-0.22,56.657613783593355,4.023490005601843,5.260776395690951,-1.2372863900891078,100100580.0,24.534475947227417,25.903810041373163,20.698784351258848,50.50096009429838,49.76723074553922,713.312,698.2088
2017-03-16,714.92,712.56,715.03,710.66,179090.0,0.25,58.85189138210702,3.8716525741003807,4.9829516313728375,-1.1112990572724568,100279670.0,23.003578965789227,24.339918613216604,22.87533991248205,62.71008230285025,53.62614474232569,713.5905,699.2372
2017-03-17,710.54,715.82,717.1,710.54,253200.0,-0.61,51.890367890799254,3.359168517236185,4.6581950085455075,-1.2990264913093226,100026470.0,22.00584912327921,24.98148235862519,20.84123440117386,53.008739076154754,55.40659382443446,713.7260000000001,700.1536
2017-03-20,715.07,711.44,717.54,711.44,175290.0,0.64,57.49095995603604,3.2807360679297517,4.382703220422357,-1.1019671524926054,100201760.0,21.169202561716578,23.248181958085357,18.909026010782068,58.469868784112364,58.06289672103912,713.95,701.1576
